"","rmse","rmse.sd","model","k","mae","mae.sd"
"875",2.08811178485205,0.244118440957622,"f3",4,1.7381610066141,0.256118399339075
"876",3.99148015838172,3.09648644587259,"f4",4,2.63303785577705,1.42156145030881
"877",2.08020460086925,0.410071701123946,"f1",5,1.71031952878531,0.351049992085982
"878",2.49309432650468,0.579985131827709,"f2",5,2.10932260050155,0.45334075769496
"879",2.19194950469542,0.341790445580875,"f3",5,1.8075108082034,0.386842467260882
"880",2.08894301524561,0.315575192768487,"f4",5,1.62398108992253,0.224082969573912
"881",2.08315830873422,0.537984615737062,"f1",6,1.78875129973003,0.500220856062221
"882",2.41545641997723,0.268954239945178,"f2",6,2.01743388358561,0.347916089812096
"883",1.96005590274519,0.407362136195554,"f3",6,1.62619164534766,0.458377200980746
"884",4.60327655168731,4.99695802814834,"f4",6,3.13511320700183,2.69758164050738
"885",2.40699994921889,0.416660615115305,"f1",7,1.99645660066833,0.410317333626277
"886",2.34947082160529,0.674127943130173,"f2",7,1.99917936759201,0.628020760823874
"887",2.20192425199839,0.412968739453729,"f3",7,1.81458920779043,0.451957074809191
"888",2.31030615931425,0.676299767477159,"f4",7,1.87178541332347,0.569367378526188
"889",2.0625429231999,0.432934400282353,"f1",8,1.71582615126961,0.378651842704973
"890",2.49598853253865,0.376471991977802,"f2",8,2.0904903026118,0.408353791360757
"891",2.01122168584694,0.70218490439878,"f3",8,1.7157497266507,0.613636339310444
"892",2.78642857582664,2.42505024926023,"f4",8,2.24613717158684,1.90906208340533
"893",2.0396765921891,0.684804773169037,"f1",9,1.71373262987903,0.670644112523284
"894",2.50587732335992,0.635827216548336,"f2",9,2.16556076921326,0.634298528724883
"895",2.07362528350949,0.409591184033932,"f3",9,1.73240896956559,0.402583754405309
"896",2.67893364846207,1.44829282512306,"f4",9,2.15147987096452,1.16313856888106
"897",2.03204035288415,0.571863699733592,"f1",10,1.74156031830077,0.556304786867485
"898",2.5581457102913,0.586299655292101,"f2",10,2.20772278280581,0.535141013172029
"899",2.05102179181238,0.684558404097003,"f3",10,1.74211260424135,0.592871853271779
"900",2.08118852931691,0.789123937269022,"f4",10,1.70562462266775,0.709131807894844
"901",2.79996823686165,1.12468988212825,"f1",2,2.11554262809032,0.68733177499217
"902",2.38690925777464,0.150642294231988,"f2",2,1.99160781058156,0.148119728203342
"903",2.06126715934473,0.325295443542108,"f3",2,1.71741989500829,0.360604838775655
"904",3.90050732464159,0.562915156434438,"f4",2,2.66378266999886,0.0572695611977408
"905",2.02655790361136,0.247089895370034,"f1",3,1.70751731369015,0.222964723515722
"906",2.50936247888846,0.0705824423960096,"f2",3,2.07615810651362,0.155868277055622
"907",2.02110059752453,0.070463899468591,"f3",3,1.65612745946885,0.072251985211932
"908",4.05816983707114,1.83913666967607,"f4",3,2.69171077744607,0.866856174180616
"909",2.08477660033673,0.653669031737741,"f1",4,1.76268974226788,0.665555201446328
"910",2.62601409730962,0.569788200767255,"f2",4,2.20801650484999,0.524567725116849
"911",2.242905467558,0.255865753275102,"f3",4,1.90343289729225,0.27043244599314
"912",3.09258551496907,1.5860858984379,"f4",4,2.25610189644918,0.788128485347438
"913",2.47451220892908,0.61108164074283,"f1",5,2.0028529007619,0.456135307828147
"914",2.51927444373181,0.379002873740525,"f2",5,2.08012267274547,0.26615473119974
"915",2.18723817235384,0.346533991847818,"f3",5,1.82963337139898,0.350378614471049
"916",2.55469951844209,1.53046170880578,"f4",5,2.06144339388749,1.11973905681464
"917",2.0988018120574,0.389247140273498,"f1",6,1.78374529916757,0.37033363402092
"918",2.43427167741685,0.868588419539502,"f2",6,2.11006107511855,0.914902418927548
"919",1.99795026633086,0.412286973198035,"f3",6,1.63585210544437,0.294861318706384
"920",2.62244634540344,0.871638650084524,"f4",6,2.06777393678053,0.619100635171519
"921",1.93270803257182,0.504493128697878,"f1",7,1.58876893719285,0.515939229470931
"922",2.54235819712043,0.382815262274638,"f2",7,2.13339118097311,0.446649421639035
"923",2.03999560382553,0.380768850943029,"f3",7,1.70824096468752,0.342488501411784
"924",2.5066376409149,0.859738086596572,"f4",7,2.0183455340236,0.649385319674713
"925",2.01381479485231,0.346866142634961,"f1",8,1.6600267182609,0.317335963917959
"926",2.4669493756259,0.68797241739241,"f2",8,2.14675657131803,0.724006019078781
"927",2.01722378425964,0.434130806001591,"f3",8,1.68612944893323,0.317231027462502
"928",2.23120369969537,0.536658123140645,"f4",8,1.84918033563698,0.4684773354591
"929",2.25106810212916,0.548934359853108,"f1",9,1.91210425426929,0.559807906737591
"930",2.51108087574377,0.413481495686887,"f2",9,2.10610784349873,0.42739476483952
"931",2.23887705343693,1.16699009462867,"f3",9,1.91692824898202,1.0243803779206
"932",2.1075130766512,0.617476607905207,"f4",9,1.73677616873107,0.479322274049378
"933",2.06197619449798,0.612133028236509,"f1",10,1.78896316355993,0.61929921021464
"934",2.49532783398696,0.518481542899371,"f2",10,2.14852914818322,0.510445686835992
"935",2.02353151251727,0.634382566050832,"f3",10,1.73119777936475,0.605078643395335
"936",2.56291657334666,1.02463546649473,"f4",10,2.05366623533401,0.727453320514541
"937",2.83028706734,0.168894727646979,"f1",2,2.2983375562037,0.0661948043901435
"938",2.54812374741483,0.129799885540515,"f2",2,2.1058812462246,0.0959114411418932
"939",2.29874276574126,0.062887702525833,"f3",2,1.82596335439789,0.0376141659247426
"940",3.18852920392851,0.00417543337363595,"f4",2,2.34218132844112,0.124421661901277
"941",2.19078034053323,0.382885069679132,"f1",3,1.7999823774836,0.249193892683366
"942",2.63443615658091,0.193713941240083,"f2",3,2.13602237403944,0.171214695930923
"943",1.99777723931001,0.397119839963722,"f3",3,1.62661164961025,0.41136928921011
"944",3.66700035421828,2.59495044111043,"f4",3,2.25792256844924,1.09561604170952
"945",2.04520075899159,0.141209304800496,"f1",4,1.64327428103151,0.222001855120906
"946",2.55228965747521,0.570887383499186,"f2",4,2.1188349105908,0.507572261508738
"947",2.32340550153446,0.161138271957041,"f3",4,1.88648275595114,0.110649246575413
"948",2.48165840908266,0.487156380511812,"f4",4,2.05502535581809,0.400493621887421
"949",2.06940070864007,0.21380188832232,"f1",5,1.67330826418346,0.280722646958079
"950",2.5024969598442,0.341000032665675,"f2",5,2.14985530937626,0.359959945601289
"951",2.12066694989398,0.282702953751173,"f3",5,1.75485928870427,0.339294141233704
"952",2.57951845546652,1.28833332911817,"f4",5,2.06791770447764,0.853216497352237
"953",1.97364429636107,0.312947447366429,"f1",6,1.58980011573479,0.26032017167882
"954",2.5741089731404,0.483584984108807,"f2",6,2.15285241323976,0.376318295080661
"955",2.06230626365757,0.551319544070166,"f3",6,1.73331799468727,0.544610586102807
"956",2.71954788537608,0.990060204217555,"f4",6,2.20478220975951,0.799650559006838
"957",2.13061982831747,0.414534893922574,"f1",7,1.77008767678978,0.343225254689905
"958",2.51992310236859,0.48723170324793,"f2",7,2.17588732837405,0.363022556589239
"959",2.17200240326765,0.175458564802847,"f3",7,1.81917294947938,0.25280473910263
"960",2.36212541744848,0.746823247142235,"f4",7,1.88155993265164,0.408165002635069
"961",2.05474998165141,0.402089328146751,"f1",8,1.69571535791473,0.365851306248968
"962",2.39800202580732,0.580413508078228,"f2",8,2.01933870740513,0.450154083931774
"963",2.11627176282247,0.311445198768362,"f3",8,1.76597761049439,0.338304093931473
"964",2.16464563533197,0.685787241493764,"f4",8,1.80009763970427,0.611738624687176
"965",1.92519057748103,0.555521502941563,"f1",9,1.65261917441873,0.571510020538466
"966",2.57990070201895,0.435063078149607,"f2",9,2.21383199464593,0.399537029777007
"967",2.10936969462743,0.619170735852233,"f3",9,1.8402383998636,0.584243535060967
"968",2.53404868691391,1.91448783877831,"f4",9,2.02881651375143,1.40539465598779
"969",2.03423460342757,0.302383043577602,"f1",10,1.63830859650284,0.336964944781195
"970",2.49571048880295,0.467056393769976,"f2",10,2.11582637058779,0.520530528615077
"971",1.99450958357143,0.46822732190982,"f3",10,1.63483055193507,0.38640416425845
"972",2.30396551695275,0.787854995318519,"f4",10,1.88466593430058,0.497971243268766
"973",2.27150344723262,0.176333531215447,"f1",2,1.89914717518691,0.209562941037749
"974",2.63893378230246,0.0715256544580893,"f2",2,2.16849161818634,0.080385580229403
"975",2.17687268219827,0.00459770394235022,"f3",2,1.81992329548096,0.0210537805508975
"976",4.69609161907585,3.75415387031269,"f4",2,2.93461688072241,1.78528556190764
"977",1.93275504478438,0.192571856444228,"f1",3,1.53551153615428,0.233396452409561
"978",2.69422777799098,0.260910526048431,"f2",3,2.21398711422144,0.247542489791884
"979",2.32472614055731,0.320285186768582,"f3",3,1.98446067989859,0.212821572280462
"980",5.77303415752219,6.13208929956522,"f4",3,3.5211766496903,3.21769177939216
"981",2.0912833698817,0.390192561586519,"f1",4,1.73440142500726,0.448562918623556
"982",2.4794569619262,0.350295887179099,"f2",4,2.13652582210892,0.354422458928425
"983",2.20930080173619,0.454046231210925,"f3",4,1.86050829468197,0.392348154828263
"984",2.52772216644117,1.03849374905841,"f4",4,1.9669727724374,0.716510275156241
"985",2.50829799025777,0.770770251927909,"f1",5,2.04240169703594,0.510136119678438
"986",2.54647855113057,0.381075690092461,"f2",5,2.12785733768173,0.292979833900825
"987",2.15122670968982,0.217508656225503,"f3",5,1.72920804214792,0.180167348111732
"988",2.54956176359681,1.36367267450195,"f4",5,1.89807717181529,0.819081201868136
"989",1.99955403540074,0.38511147828228,"f1",6,1.64600183421462,0.456802736935817
"990",2.50670195269915,0.573526415038054,"f2",6,2.17638705871578,0.610145115744859
"991",2.11144281274787,0.404575919221097,"f3",6,1.72401773555334,0.312555973760502
"992",2.63387354613586,0.963041565380079,"f4",6,2.00643496081598,0.719878813700672
"993",2.05534030266056,0.386835854331631,"f1",7,1.69588898451794,0.272471189685701
"994",2.51344512687004,0.286521693275263,"f2",7,2.11545817619653,0.301885356191986
"995",2.14416717876609,0.705537219907463,"f3",7,1.85896828256975,0.687335518632366
"996",2.24105429042356,0.910046045775257,"f4",7,1.84532714316146,0.867329449231098
"997",2.00807612293269,0.49144930499604,"f1",8,1.72293226723844,0.453628462253265
"998",2.5114940983328,0.556693843840777,"f2",8,2.13885532656442,0.493983147236251
"999",2.00989278594201,0.476821044621225,"f3",8,1.70936857404947,0.507080914806103
"1000",3.03209529293565,2.30251202382065,"f4",8,2.24602223256201,1.16553738535212
"1001",2.17027318798108,0.823336116839512,"f1",9,1.89647315266963,0.759232529148698
"1002",2.34355507544757,0.463667433116353,"f2",9,2.02924989877193,0.435162739050569
"1003",1.92914148843764,0.312924857945284,"f3",9,1.56417386423866,0.390861691924488
"1004",2.09578939192766,0.757111933271716,"f4",9,1.73876333342344,0.742785983205036
"1005",2.03960250518339,0.689034263858406,"f1",10,1.74172706905322,0.712425915303329
"1006",2.37728894396807,0.569058993658278,"f2",10,2.06424043397984,0.629766495512204
"1007",2.08866247185993,0.569711741903025,"f3",10,1.7380233125382,0.570659593595538
"1008",2.46763247154112,1.40034117321757,"f4",10,2.05202358694581,1.15221604171118
"1009",2.81721851477308,0.0714034533639862,"f1",2,2.11697371508086,0.106852885294346
"1010",2.49105310303737,0.289477517099908,"f2",2,2.04648584930946,0.166425076019261
"1011",2.02866967088472,0.233489386235453,"f3",2,1.6136288027511,0.155326209721166
"1012",7.32030033082768,6.88231515926607,"f4",2,3.95492604904683,2.72524416050686
"1013",2.02051817698292,0.45993393647029,"f1",3,1.68717020426341,0.452915886299664
"1014",2.42214135511229,0.04510796972517,"f2",3,2.0253459145678,0.168650134921109
"1015",2.30028290939153,0.282955006981416,"f3",3,1.91508996279548,0.26170304635335
"1016",2.91471046723002,0.975259702402366,"f4",3,2.03755122318081,0.428904029221224
"1017",2.2482839909518,0.175732500556732,"f1",4,1.913537091457,0.194209528467179
"1018",2.44470633183519,0.363984712195717,"f2",4,2.06560529400727,0.409790452434139
"1019",2.21643581974185,0.370128423940496,"f3",4,1.82985330753343,0.374602563013447
"1020",4.11874082806208,3.20587164097247,"f4",4,2.60614645305507,1.48376648249011
"1021",2.02662536640529,0.0961322302062734,"f1",5,1.63926129347522,0.117076232313378
"1022",2.57894146294002,0.471901427962138,"f2",5,2.16079122568616,0.430383468317281
"1023",2.18279014340419,0.33675955725285,"f3",5,1.80449432123717,0.332685251459704
"1024",2.70328957875625,0.918247762225884,"f4",5,2.24635063518814,0.803066549811596
"1025",2.04153282409221,0.466081399242465,"f1",6,1.71840434353121,0.495336865163406
"1026",2.38800385934964,0.634819479995031,"f2",6,2.04986073807637,0.677220868641903
"1027",2.0001323404764,0.41465620463415,"f3",6,1.64587604875141,0.374237889779896
"1028",2.3148053953463,0.685019198112177,"f4",6,1.89493719138578,0.641217734026602
"1029",1.92217775690538,0.579393901498365,"f1",7,1.62345885908285,0.547521671682085
"1030",2.47409695067632,0.664406908713478,"f2",7,2.16003176435702,0.569146660286175
"1031",1.89563446107099,0.51491243575783,"f3",7,1.57198488444656,0.550527689189544
"1032",2.57956067693178,0.54694752795809,"f4",7,2.05597721279421,0.495852225730919
"1033",2.11700867691173,0.596852519716519,"f1",8,1.80982382248952,0.595488517508611
"1034",2.52922156155003,0.888234951534574,"f2",8,2.18639539277682,0.863132020379895
"1035",2.0649158778431,0.489318907571508,"f3",8,1.73974986724412,0.440327550629377
"1036",2.61351175722978,1.61295406431613,"f4",8,2.09735110992298,1.10852063650765
"1037",2.01409782966332,0.495936346644438,"f1",9,1.70412785089205,0.503265845232922
"1038",2.38090106059224,0.682000055654732,"f2",9,2.04705141405123,0.600512844261569
"1039",1.96222554898177,0.641106354081463,"f3",9,1.70471980772008,0.639008177302577
"1040",2.21134808062559,0.629845825569189,"f4",9,1.76963598249978,0.700204610706716
"1041",2.01763018094541,0.415901412033846,"f1",10,1.66658241332576,0.453722349809759
"1042",2.46664217578649,0.652457286430814,"f2",10,2.12266279888455,0.638518094642212
"1043",1.98772016299303,0.468607159843344,"f3",10,1.63661211036629,0.456798265674666
"1044",2.26345634614466,1.02066302623779,"f4",10,1.88137835591279,0.829242060496194
"1045",2.16723898066854,0.0578134306863669,"f1",2,1.84492291689095,0.0011235387724374
"1046",2.38880917201908,0.107298285669689,"f2",2,1.97076194702795,0.0239333092551774
"1047",2.39095904456901,0.763176731179045,"f3",2,1.92049194240435,0.657592685551317
"1048",2.98390925178761,0.200621364488996,"f4",2,2.39993883293921,0.0883190032386489
"1049",2.05476870970887,0.269414187273923,"f1",3,1.66176232822498,0.309814479595733
"1050",2.57778759018043,0.403476267884714,"f2",3,2.16316605498947,0.25144621645969
"1051",1.9909485415753,0.226082515948791,"f3",3,1.57614082072674,0.243837185854308
"1052",7.05084574983643,8.19250457242375,"f4",3,3.55159650704155,2.9325540214825
"1053",2.17004000130464,0.234250755472525,"f1",4,1.79225899751826,0.185713759427466
"1054",2.50872662744209,0.504352202686262,"f2",4,2.13504813746988,0.383072465994373
"1055",2.10971640197537,0.188925559818176,"f3",4,1.69532259764355,0.186087449348325
"1056",2.41687075929749,0.43550869344356,"f4",4,1.90715114886976,0.35242831354491
"1057",2.24611304085436,0.235287899652834,"f1",5,1.89432980982756,0.268985444912421
"1058",2.48056357684285,0.636368111008698,"f2",5,2.08607413505008,0.621474102431415
"1059",2.13860229659264,0.574026080492714,"f3",5,1.76675825952061,0.550957919643306
"1060",2.40887563136322,0.205256887340574,"f4",5,1.92047865600771,0.314546728050835
"1061",2.22794256770236,0.263763715812328,"f1",6,1.8749956421414,0.309229794572217
"1062",2.48392818774081,0.330248558175372,"f2",6,2.05504042058852,0.312856162851935
"1063",2.07618833096597,0.283094513343621,"f3",6,1.74920557028777,0.264597302681907
"1064",2.11610656502911,0.497798066771459,"f4",6,1.75977305825333,0.510433622415016
"1065",2.12246613019592,0.508411888307664,"f1",7,1.77885505586555,0.459619550032598
"1066",2.45261225061824,0.470951100386163,"f2",7,2.07197137329417,0.407133292235853
"1067",2.22839268975457,0.736644397386215,"f3",7,1.91982500425204,0.711941813642376
"1068",2.15561171930184,0.551503815911805,"f4",7,1.71529904764737,0.513024891116242
"1069",2.07631535358956,0.669342388036647,"f1",8,1.82825421098031,0.585740782053044
"1070",2.47389198656081,0.474256525094764,"f2",8,2.12540850860868,0.488959341687344
"1071",2.00620108740022,0.488969064225715,"f3",8,1.65292905645448,0.382887184095336
"1072",2.75879646883922,2.07987272829278,"f4",8,2.27045306310872,1.6850503602691
"1073",1.97386177020449,0.516780161315414,"f1",9,1.6371728841508,0.473697790577195
"1074",2.47956282495357,0.849746121609376,"f2",9,2.20075325030961,0.84961965213797
"1075",2.19030088195661,0.891547457551706,"f3",9,1.90313442201121,0.783459743463712
"1076",2.43061563257165,1.0803449682215,"f4",9,1.96923919735043,0.800237341653523
"1077",1.92499351137354,0.709333474545919,"f1",10,1.67075056071478,0.659153845751313
"1078",2.46639910742244,0.48218746467054,"f2",10,2.11805976805887,0.499270143961699
"1079",2.15208750955846,0.448589369424656,"f3",10,1.82649055378904,0.467511513318938
"1080",2.19889224527905,1.0114287455004,"f4",10,1.86467548953897,0.941640837341284
"1081",2.27603888354691,0.0853543197998185,"f1",2,1.94334587889977,0.0150892781804411
"1082",2.52382322753137,0.225153301048323,"f2",2,2.10294939423216,0.0989359255403137
"1083",2.49549727568568,0.559752714453243,"f3",2,2.03151362960315,0.495069582826975
"1084",3.36217617216486,0.0802424230910019,"f4",2,2.42993425247156,0.0528172289081733
"1085",2.07296527642572,0.170433437332939,"f1",3,1.71287402378844,0.124109065704977
"1086",2.81453249015544,0.643171881270199,"f2",3,2.32906715191796,0.582041413793032
"1087",2.14845751159262,0.266755172095832,"f3",3,1.79223001824444,0.255093351708096
"1088",3.19440677933895,1.9198841123567,"f4",3,2.27713351795566,0.98623019447611
"1089",2.13337205209787,0.637389601903112,"f1",4,1.76395297333888,0.602821275030453
"1090",2.51978271546987,0.264061850850588,"f2",4,2.13757123681751,0.342469081202844
"1091",2.05816196813016,0.136332399858023,"f3",4,1.69583720630788,0.078639788249087
"1092",3.662112113246,2.51830342165999,"f4",4,2.4365445418024,0.991474149228173
"1093",2.05688289824592,0.364531877317979,"f1",5,1.70543917693161,0.445516551038758
"1094",2.58527347655518,0.480427320153158,"f2",5,2.16539873264032,0.403149161502435
"1095",2.08814646208131,0.34632917650538,"f3",5,1.70543018699203,0.375302824614818
"1096",2.41745455230395,0.430615751775763,"f4",5,1.86306402786499,0.191409103540923
"1097",1.98377428546104,0.360525225670139,"f1",6,1.61763388331978,0.342539254969206
"1098",2.5801328621794,0.332794551533315,"f2",6,2.23515793253195,0.421517770527241
"1099",2.01588140601226,0.443707622989403,"f3",6,1.69970099926398,0.467202380880181
"1100",2.35455636515076,0.701971390916506,"f4",6,1.94153081130879,0.57814735617879
"1101",2.11484743821548,0.385598454718667,"f1",7,1.7587738426169,0.367374709314283
"1102",2.53625153262548,0.391553922333458,"f2",7,2.12950767983418,0.308007606025746
"1103",1.94223143929928,0.655910865974187,"f3",7,1.66356176550398,0.655710288123916
"1104",2.54660393887938,0.884356505687562,"f4",7,2.02529643721368,0.644822615636488
"1105",2.13520694154625,0.450325726218665,"f1",8,1.80284951194996,0.389966462784397
"1106",2.39287885879343,0.446576470138474,"f2",8,2.0261221673877,0.440962834322018
"1107",1.89822573370039,0.266250012691852,"f3",8,1.57806000907217,0.270782441707475
"1108",2.24054428576198,0.598737164372134,"f4",8,1.76184662403087,0.5436950678965
"1109",1.94248196948073,0.599055277577895,"f1",9,1.65477756501674,0.577767507141904
"1110",2.28083504827763,0.592977984525472,"f2",9,1.95771202271933,0.592215890059373
"1111",1.93675272321559,0.555867279674122,"f3",9,1.62705879238318,0.576379786914466
"1112",2.11565477221938,0.596555992280535,"f4",9,1.76942959111356,0.627589991577426
"1113",2.04565069569438,0.418772789789778,"f1",10,1.70139233838942,0.465132060986361
"1114",2.45922130885608,0.565442141026071,"f2",10,2.09913795141583,0.582713547034459
"1115",2.07026632294952,0.69119873899293,"f3",10,1.79215964303958,0.679606549356784
"1116",2.22328825771939,0.522942311720486,"f4",10,1.81377393249621,0.546903486011735
"1117",3.04266006232019,0.322818619865221,"f1",2,2.37190496421483,0.0811247181359044
"1118",2.50365301900355,0.278979095095567,"f2",2,2.08822453514273,0.241046418902098
"1119",2.77391155111077,1.06807846326233,"f3",2,2.11000031047885,0.742039796878265
"1120",6.37926159751253,5.6720155729431,"f4",2,3.3631480940189,1.87616778412262
"1121",2.12837942984044,0.221452926549346,"f1",3,1.80055042397826,0.246169675252328
"1122",2.52506728093547,0.167238696454218,"f2",3,2.11897321597299,0.221231695925401
"1123",2.33876234008301,0.524602584096208,"f3",3,1.98683017629766,0.526513812251572
"1124",2.65708398387047,0.110056354535805,"f4",3,2.02126385997177,0.0749651268054569
"1125",2.13044874741399,0.244374502418469,"f1",4,1.71486340239206,0.27989328431638
"1126",2.61505708098089,0.306833571742409,"f2",4,2.15187248819208,0.38581184359382
"1127",2.05873985268447,0.242325192289421,"f3",4,1.69112940521184,0.307773724181475
"1128",2.5935230459145,1.349411608515,"f4",4,2.06053000707499,1.17725257534986
"1129",2.35632394470453,0.476354073789546,"f1",5,2.00919772915123,0.432445858332622
"1130",2.45135950250638,0.477130038759738,"f2",5,2.12502486801071,0.435497330235667
"1131",2.53704663760569,1.35297878260716,"f3",5,2.05557358016981,1.05400581468097
"1132",3.41791977117089,2.45651612701075,"f4",5,2.4636146478424,1.54236901897045
"1133",2.1599069703116,0.524511924700026,"f1",6,1.83858987656624,0.516762538131445
"1134",2.50158700688576,0.578344209389526,"f2",6,2.08286932220767,0.606952456362006
"1135",1.93273124716433,0.401722333881099,"f3",6,1.59382712797237,0.239558622180546
"1136",2.11341314158267,0.768802385801123,"f4",6,1.79917693623078,0.708271586129501
"1137",2.06368088951063,0.628368758480651,"f1",7,1.75169350470572,0.641516681621621
"1138",2.49990098498935,0.802821875185923,"f2",7,2.12141426032708,0.723303455387322
"1139",1.9721987480882,0.385795503442818,"f3",7,1.59511993229688,0.307970900254223
"1140",2.69957614758514,1.58999443738167,"f4",7,2.0657749564997,1.02691611515605
"1141",2.09184862214997,0.541110999017257,"f1",8,1.76026917932216,0.610563076011442
"1142",2.3560383214768,0.67410316247602,"f2",8,2.01056803808901,0.683684830288403
"1143",2.07116041601118,0.432984634421523,"f3",8,1.7696606809736,0.457273383596802
"1144",2.34431193186917,0.763037281373181,"f4",8,1.88493562171259,0.660994378195547
"1145",1.97583358397841,0.605661229269446,"f1",9,1.6545573494044,0.682477639523784
"1146",2.42911244108189,0.55715054067944,"f2",9,2.08410109719196,0.612718817947371
"1147",2.07247513726437,0.481826530076679,"f3",9,1.81387367371977,0.477429152250477
"1148",2.29081616858508,0.636018367470444,"f4",9,1.91916100899756,0.697694498537685
"1149",1.99037603719503,0.654632796865437,"f1",10,1.68804984233064,0.654837810740261
"1150",2.38590500589547,0.594295688480324,"f2",10,2.0611324345109,0.559952106872398
"1151",2.03590190628596,0.523002736493564,"f3",10,1.72825043835132,0.469032951128139
"1152",2.25011570966441,0.598332738265204,"f4",10,1.82095465671025,0.491024160512768
"1153",2.76487585603282,0.529257244989142,"f1",2,2.15941017095771,0.450564071229725
"1154",2.68353848946381,0.317116059023827,"f2",2,2.16100197773931,0.185068907575511
"1155",3.12594859744093,1.47771763865034,"f3",2,2.19638213917281,0.786944708393764
"1156",3.03911913777797,0.000160374534871834,"f4",2,2.00572752142833,0.0571626889867469
"1157",2.18556895637374,0.0554546650005736,"f1",3,1.81910313908251,0.0721434824520813
"1158",2.81111996298773,0.750476767383344,"f2",3,2.340224561748,0.598272455801094
"1159",2.17978684102149,0.451809154923029,"f3",3,1.78504933891571,0.372029432874711
"1160",3.28844538092636,2.08649943850559,"f4",3,2.2209993966985,1.07084850858636
"1161",2.18624629095099,0.293879399553092,"f1",4,1.780250677425,0.247196775832015
"1162",2.47032746050654,0.581109196216726,"f2",4,2.11025329285766,0.555867478276985
"1163",2.14783340396679,0.326827079260398,"f3",4,1.78680332834548,0.302951709395932
"1164",2.63658371162905,0.812303616406876,"f4",4,1.98774583572449,0.435564261693467
"1165",2.12041524330818,0.441716260701908,"f1",5,1.74676783238951,0.41140956702667
"1166",2.48606907067949,0.412203906489916,"f2",5,2.10086740387273,0.360284220488894
"1167",2.06378006062477,0.24675557737184,"f3",5,1.67548019496674,0.307417454492783
"1168",2.6472327989993,1.24261615596422,"f4",5,1.94684044663693,0.63132523163576
"1169",1.95376280001936,0.50753333589978,"f1",6,1.67022450432121,0.481942518547156
"1170",2.69019215713855,0.492558407037861,"f2",6,2.30913491240212,0.555547574238343
"1171",2.12545285156731,0.372459393399228,"f3",6,1.74336013358976,0.364844572830713
"1172",2.22924291385445,0.742460075241927,"f4",6,1.83936526010351,0.725962846762836
"1173",2.1914737980564,0.959861419883115,"f1",7,1.9017841061068,0.913601457295914
"1174",2.49768104153694,0.772031510931963,"f2",7,2.1253921969079,0.765168416566209
"1175",2.17179460980285,0.520354175638342,"f3",7,1.84726129928059,0.456062883325022
"1176",2.90246768083168,1.48539299994748,"f4",7,2.28652208756734,0.874571319243818
"1177",2.1697743945737,0.583665062832538,"f1",8,1.84971520554174,0.581180186829605
"1178",2.46000018733575,0.486804050198462,"f2",8,2.09296744314725,0.419668141829864
"1179",1.91846880602336,0.686822131825701,"f3",8,1.64168630546062,0.658734209754278
"1180",2.65303712456249,1.85665831729298,"f4",8,2.10270790839821,1.19396780279959
"1181",2.16750197256851,0.549096807468349,"f1",9,1.83833060057924,0.586956717791748
"1182",2.59813178171581,0.45264520180431,"f2",9,2.18966281178182,0.524874737784083
"1183",2.09137642796932,0.739774900914381,"f3",9,1.77929862240546,0.644346956360222
"1184",2.08332189620314,0.521656504309477,"f4",9,1.69085055349638,0.402775455239965
"1185",2.04584573811467,0.62747114353428,"f1",10,1.76145461282384,0.51202049261605
"1186",2.39649412958143,0.667065963477042,"f2",10,2.09179019578301,0.688835476701527
"1187",2.08673954704894,0.424496364583006,"f3",10,1.73732328537305,0.464296081270484
"1188",2.43265407796059,0.698971898192623,"f4",10,1.95147315705748,0.653212174266328
"1189",2.0335555188698,0.32896461461823,"f1",2,1.71926695355259,0.286210602676185
"1190",2.39227841699931,0.221095975578905,"f2",2,2.00283068720916,0.202673347695924
"1191",2.14611015836578,0.0278563724862542,"f3",2,1.78657949559552,0.0762836021925308
"1192",4.39810242317814,3.34995930454422,"f4",2,2.68140918565869,1.54522329973281
"1193",1.97246620665098,0.448904264678375,"f1",3,1.60581776554196,0.482192562357742
"1194",2.45851576034053,0.177108186084155,"f2",3,2.0725028909305,0.172605157592484
"1195",2.05829395873344,0.56686632673757,"f3",3,1.735518593564,0.54276494122173
"1196",5.07555863222544,4.88468537103513,"f4",3,2.95640406255441,1.85102393470936
"1197",2.21557384475392,0.364249775184715,"f1",4,1.86014822627655,0.273654135810533
"1198",2.66903709954713,0.472318409011763,"f2",4,2.22716291327091,0.462816807187992
"1199",2.09294383450476,0.477421272916591,"f3",4,1.74428827199361,0.482852808060926
"1200",2.33950167871738,0.806635351619629,"f4",4,1.91517908449824,0.702292579335887
"1201",2.13985627264282,0.313139381270861,"f1",5,1.795215628517,0.376913344943268
"1202",2.66577838546067,0.491726276081277,"f2",5,2.25032653538003,0.34485494740454
"1203",1.97427279959378,0.599697352084533,"f3",5,1.67147496356171,0.630422118035198
"1204",2.69024926831272,0.912848711152242,"f4",5,2.09276925907246,0.603970787246799
"1205",2.11330442539853,0.506985588635743,"f1",6,1.75855298489263,0.432548664798167
"1206",2.47386641032849,0.444689766220366,"f2",6,2.11893594573183,0.369181715567321
"1207",2.09648187717553,0.262238473820036,"f3",6,1.71784396655139,0.252191672695247
"1208",2.38053235849412,0.713466657004375,"f4",6,2.01706756290262,0.724601727146401
"1209",2.15822157319842,0.366259366312507,"f1",7,1.80627739638447,0.428540437877632
